Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,TRV,UNH,V,VZ,WBA,WMT
2021-09-08,155.11000061035156,220.8699951171875,158.92999267578125,211.3800048828125,206.77000427246094,262.6199951171875,58.68000030517578,96.38999938964844,185.14999389648438,405.0,331.5799865722656,224.39999389648438,132.5717010498047,53.56999969482422,171.89999389648438,158.5,56.41999816894531,238.6199951171875,187.88999938964844,75.36000061035156,300.2099914550781,160.7100067138672,223.38999938964844,144.60000610351562,158.74000549316406,415.3900146484375,229.08999633789062,54.90999984741211,51.09000015258789,147.4600067138672
2021-09-09,154.07000732421875,215.5800018310547,159.38999938964844,213.94000244140625,205.4199981689453,260.739990234375,58.599998474121094,96.0,185.91000366210938,404.5799865722656,331.7699890136719,222.92999267578125,131.68260192871094,53.400001525878906,168.07000732421875,159.19000244140625,55.86000061035156,238.61000061035156,185.75,73.81999969482422,297.25,163.33999633789062,221.77000427246094,143.99000549316406,157.9600067138672,414.54998779296875,227.49000549316406,54.439998626708984,50.56999969482422,146.4199981689453
2021-09-10,148.97000122070312,213.75,158.72000122070312,210.3000030517578,205.00999450683594,257.20001220703125,57.88999938964844,96.06999969482422,184.1199951171875,403.4800109863281,331.95001220703125,222.3699951171875,130.9942626953125,53.84000015258789,166.97000122070312,157.36000061035156,55.61000061035156,239.17999267578125,184.5500030517578,73.44999694824219,295.7099914550781,163.58999633789062,224.77999877929688,144.1300048828125,156.36000061035156,403.9100036621094,224.91000366210938,54.22999954223633,49.45000076293945,145.88999938964844
2021-09-13,149.5500030517578,216.72000122070312,161.4499969482422,214.47999572753906,206.1999969482422,254.11000061035156,58.099998474121094,97.97000122070312,184.97999572753906,409.260009765625,335.45001220703125,223.60000610351562,132.07456970214844,54.9900016784668,165.8000030517578,159.86000061035156,56.06999969482422,241.2100067138672,185.22999572753906,73.18000030517578,296.989990234375,159.52000427246094,221.52000427246094,145.67999267578125,158.89999389648438,414.5199890136719,224.6300048828125,54.619998931884766,49.18000030517578,145.05999755859375
2021-09-14,148.1199951171875,216.0399932861328,159.47999572753906,211.57000732421875,202.3300018310547,254.3699951171875,57.869998931884766,96.19999694824219,182.39999389648438,403.69000244140625,333.1199951171875,220.19000244140625,130.2294464111328,54.52000045776367,164.8000030517578,157.07000732421875,55.689998626708984,241.1300048828125,182.4199981689453,72.11000061035156,299.7900085449219,158.75999450683594,222.4199981689453,145.42999267578125,156.35000610351562,412.5400085449219,223.02999877929688,54.40999984741211,48.220001220703125,144.3000030517578
2021-09-15,149.02999877929688,218.1300048828125,161.33999633789062,214.22000122070312,205.72999572753906,256.1600036621094,57.560001373291016,98.23999786376953,184.41000366210938,401.95001220703125,333.3699951171875,221.69000244140625,131.16635131835938,55.119998931884766,165.4199981689453,158.16000366210938,55.880001068115234,240.97999572753906,184.19000244140625,72.80999755859375,304.82000732421875,157.91000366210938,223.41000366210938,145.1199951171875,157.5800018310547,417.5199890136719,223.80999755859375,54.56999969482422,50.119998931884766,144.5500030517578
2021-09-16,148.7899932861328,217.36000061035156,162.6300048828125,213.36000061035156,203.60000610351562,260.3599853515625,57.33000183105469,97.31999969482422,183.33999633789062,396.67999267578125,336.3900146484375,219.64999389648438,130.43020629882812,54.83000183105469,165.22000122070312,158.08999633789062,55.349998474121094,243.2100067138672,182.66000366210938,71.97000122070312,305.2200012207031,157.60000610351562,222.4199981689453,144.11000061035156,156.6699981689453,416.8399963378906,224.3300018310547,54.43000030517578,49.939998626708984,145.02999877929688
2021-09-17,146.05999755859375,219.3800048828125,163.9199981689453,213.36000061035156,199.75,260.5299987792969,56.849998474121094,96.76000213623047,183.47000122070312,391.4599914550781,335.6700134277344,218.49000549316406,129.28298950195312,54.2599983215332,164.75,157.67999267578125,54.439998626708984,242.49000549316406,181.49000549316406,71.68000030517578,299.8699951171875,156.4199981689453,219.0,144.33999633789062,156.2899932861328,420.1600036621094,221.75,54.279998779296875,49.619998931884766,144.72999572753906
2021-09-20,142.94000244140625,215.11000061035156,160.57000732421875,209.5,190.82000732421875,258.2200012207031,55.88999938964844,94.77999877929688,178.61000061035156,378.1300048828125,331.2099914550781,215.72999572753906,128.4034423828125,52.97999954223633,163.80999755859375,152.9600067138672,54.060001373291016,239.08999633789062,180.52999877929688,71.93000030517578,294.29998779296875,154.25,211.1300048828125,142.88999938964844,152.66000366210938,412.70001220703125,220.0500030517578,54.2599983215332,48.400001525878906,142.74000549316406
2021-09-21,143.42999267578125,215.36000061035156,163.27000427246094,208.50999450683594,189.83999633789062,257.9700012207031,55.2599983215332,94.8499984741211,171.1699981689453,375.8399963378906,334.2200012207031,214.89999389648438,127.12236785888672,52.869998931884766,164.52999877929688,152.97999572753906,54.04999923706055,240.5,178.4199981689453,71.97000122070312,294.79998779296875,155.02000427246094,212.4600067138672,143.11000061035156,152.97000122070312,412.3399963378906,220.1699981689453,54.029998779296875,48.02000045776367,143.02000427246094
2021-09-22,145.85000610351562,213.63999938964844,167.49000549316406,216.97999572753906,191.35000610351562,259.1700134277344,55.52000045776367,97.63999938964844,173.64999389648438,385.4700012207031,335.92999267578125,217.02000427246094,128.70936584472656,53.5,163.92999267578125,155.91000366210938,54.130001068115234,243.1300048828125,179.83999633789062,72.04000091552734,298.5799865722656,157.44000244140625,219.41000366210938,143.60000610351562,154.3800048828125,408.70001220703125,222.75,54.060001373291016,48.0099983215332,142.69000244140625
2021-09-23,146.8300018310547,215.0500030517578,173.36000061035156,221.10000610351562,196.6199951171875,277.8599853515625,56.689998626708984,100.05999755859375,176.25,391.8599853515625,335.9100036621094,219.6999969482422,130.71701049804688,54.029998779296875,164.86000061035156,161.17999267578125,54.040000915527344,244.77999877929688,181.52999877929688,73.05000305175781,299.55999755859375,159.5800018310547,224.82000732421875,144.19000244140625,156.02000427246094,408.0299987792969,228.30999755859375,54.41999816894531,48.459999084472656,142.77000427246094
2021-09-24,146.9199981689453,213.61000061035156,175.72000122070312,221.38999938964844,196.82000732421875,285.6300048828125,56.72999954223633,100.5999984741211,176.0,390.8500061035156,337.489990234375,219.19000244140625,131.44358825683594,54.220001220703125,164.36000061035156,163.0399932861328,53.88999938964844,246.4199981689453,181.0399932861328,73.61000061035156,299.3500061035156,149.58999633789062,220.80999755859375,143.5500030517578,156.4600067138672,407.0799865722656,231.58999633789062,54.369998931884766,48.310001373291016,143.1699981689453
2021-09-27,145.3699951171875,213.11000061035156,176.77000427246094,224.16000366210938,200.0,279.67999267578125,56.220001220703125,102.97000122070312,178.25999450683594,399.80999755859375,341.4100036621094,217.89999389648438,132.46653747558594,54.65999984741211,163.1699981689453,166.97999572753906,53.61000061035156,248.11000061035156,181.7899932861328,73.36000061035156,294.1700134277344,148.0399932861328,216.60000610351562,141.66000366210938,156.2899932861328,405.2699890136719,229.60000610351562,54.470001220703125,48.79999923706055,142.25
2021-09-28,141.91000366210938,212.27000427246094,173.13999938964844,218.41000366210938,200.5500030517578,272.2799987792969,55.52000045776367,103.36000061035156,174.52000427246094,389.5,333.79998779296875,214.97000122070312,131.42446899414062,54.0,162.80999755859375,166.0800018310547,52.63999938964844,243.77000427246094,180.0500030517578,73.31999969482422,283.5199890136719,145.3000030517578,206.99000549316406,140.58999633789062,153.49000549316406,398.6199951171875,225.55999755859375,54.15999984741211,48.09000015258789,140.5
2021-09-29,142.8300018310547,214.89999389648438,171.5399932861328,225.36000061035156,197.8699951171875,270.5,55.47999954223633,103.33000183105469,172.67999267578125,384.8900146484375,336.92999267578125,214.9199981689453,133.0592803955078,53.4900016784668,164.02000427246094,165.9499969482422,52.959999084472656,244.27999877929688,180.8800048828125,75.08999633789062,284.0,146.02000427246094,205.1699981689453,142.02000427246094,154.8800048828125,400.4100036621094,226.67999267578125,54.380001068115234,48.709999084472656,140.44000244140625
2021-09-30,141.5,212.64999389648438,167.52999877929688,219.94000244140625,191.97000122070312,271.2200012207031,54.43000030517578,101.44999694824219,169.1699981689453,378.0299987792969,328.260009765625,212.27999877929688,132.8202667236328,53.279998779296875,161.5,163.69000244140625,52.470001220703125,241.11000061035156,175.4199981689453,75.11000061035156,281.9200134277344,145.22999572753906,207.16000366210938,139.8000030517578,152.00999450683594,390.739990234375,222.75,54.0099983215332,47.04999923706055,139.3800048828125
2021-10-01,142.64999389648438,213.9199981689453,173.94000244140625,226.0,194.3300018310547,275.260009765625,55.13999938964844,104.33000183105469,176.00999450683594,380.0,329.8599853515625,215.64999389648438,137.0172119140625,53.86000061035156,160.47000122070312,167.1300048828125,53.02000045776367,242.92999267578125,176.67999267578125,81.4000015258789,289.1000061035156,147.05999755859375,207.4199981689453,139.5800018310547,152.4199981689453,392.42999267578125,230.4600067138672,54.29999923706055,46.79999923706055,137.0500030517578
2021-10-04,139.13999938964844,211.44000244140625,172.66000366210938,223.7899932861328,193.1300048828125,270.8599853515625,54.22999954223633,104.72000122070312,173.4600067138672,374.1499938964844,326.4700012207031,214.2100067138672,137.7724609375,53.470001220703125,159.22000122070312,166.9499969482422,52.9900016784668,243.0800018310547,176.0399932861328,83.0999984741211,283.1099853515625,147.13999938964844,197.32000732421875,138.7899932861328,151.3800048828125,387.010009765625,224.72999572753906,54.5,46.689998626708984,135.72999572753906
2021-10-05,141.11000061035156,211.86000061035156,174.75999450683594,224.4199981689453,192.5,271.7699890136719,54.689998626708984,105.86000061035156,174.61000061035156,385.80999755859375,329.4800109863281,215.72000122070312,136.8546905517578,53.95000076293945,159.5800018310547,168.66000366210938,53.08000183105469,245.22000122070312,177.8800048828125,81.5999984741211,288.760009765625,149.4600067138672,204.50999450683594,139.3300018310547,153.60000610351562,393.42999267578125,224.27999877929688,54.5099983215332,47.09000015258789,136.6199951171875
2021-10-06,142.0,209.97999572753906,173.39999389648438,224.99000549316406,191.86000061035156,275.2699890136719,53.939998626708984,104.93000030517578,175.47999572753906,388.04998779296875,330.3599853515625,216.86000061035156,136.09942626953125,53.97999954223633,159.91000366210938,169.02000427246094,53.709999084472656,247.10000610351562,178.39999389648438,80.66000366210938,293.1099853515625,148.8000030517578,207.0,141.19000244140625,155.08999633789062,394.25,226.50999450683594,54.529998779296875,46.90999984741211,137.6199951171875
2021-10-07,143.2899932861328,209.1199951171875,174.2899932861328,226.47999572753906,195.75,274.5799865722656,55.02000045776367,105.68000030517578,177.7100067138672,390.6199951171875,337.4800109863281,218.3699951171875,135.5736083984375,54.18000030517578,161.33999633789062,170.08999633789062,53.880001068115234,248.32000732421875,177.8000030517578,81.94000244140625,294.8500061035156,151.85000610351562,210.75,142.32000732421875,157.24000549316406,404.70001220703125,230.5500030517578,53.900001525878906,47.849998474121094,139.24000549316406
2021-10-08,142.89999389648438,208.9499969482422,175.14999389648438,226.38999938964844,195.16000366210938,272.4800109863281,55.08000183105469,108.05000305175781,176.74000549316406,392.80999755859375,334.3399963378906,217.6999969482422,136.92160034179688,53.810001373291016,160.92999267578125,170.22000122070312,54.119998931884766,247.6999969482422,176.9499969482422,80.62999725341797,294.8500061035156,152.47999572753906,208.30999755859375,141.72999572753906,157.3300018310547,408.4599914550781,230.27000427246094,53.2400016784668,47.380001068115234,139.66000366210938
2021-10-11,142.80999755859375,206.6999969482422,173.4600067138672,226.4499969482422,192.88999938964844,273.75,54.93000030517578,107.12999725341797,173.52000427246094,385.239990234375,336.9700012207031,215.2899932861328,136.16635131835938,53.439998626708984,160.25,166.63999938964844,54.22999954223633,246.5800018310547,176.27999877929688,79.93000030517578,294.2300109863281,150.27999877929688,206.9499969482422,142.32000732421875,156.22999572753906,404.989990234375,225.11000061035156,52.18000030517578,47.41999816894531,139.52999877929688
2021-10-12,141.50999450683594,201.88999938964844,174.91000366210938,223.57000732421875,189.9199981689453,279.0,54.279998779296875,107.1500015258789,173.1300048828125,386.5299987792969,337.79998779296875,214.3300018310547,134.29254150390625,52.16999816894531,157.69000244140625,165.36000061035156,54.22999954223633,244.52000427246094,175.52999877929688,79.58999633789062,292.8800048828125,153.35000610351562,206.7100067138672,142.11000061035156,156.47999572753906,403.239990234375,224.0500030517578,51.33000183105469,47.41999816894531,139.3800048828125
2021-10-13,140.91000366210938,203.61000061035156,168.72000122070312,221.77999877929688,188.94000244140625,284.4100036621094,54.619998931884766,107.79000091552734,172.9600067138672,386.30999755859375,338.2799987792969,215.5800018310547,134.56979370117188,52.2599983215332,159.1999969482422,161.0,54.2400016784668,242.64999389648438,177.1699981689453,78.94999694824219,296.30999755859375,156.3000030517578,209.38999938964844,142.44000244140625,156.38999938964844,403.54998779296875,222.4600067138672,51.349998474121094,47.2599983215332,138.3699951171875
2021-10-14,143.75999450683594,206.77999877929688,171.50999450683594,217.44000244140625,194.3300018310547,290.0199890136719,55.650001525878906,108.80999755859375,174.41000366210938,391.20001220703125,344.04998779296875,218.58999633789062,137.08413696289062,53.900001525878906,160.11000061035156,163.47000122070312,54.61000061035156,244.5500030517578,180.32000732421875,78.33000183105469,302.75,157.13999938964844,217.4600067138672,144.0500030517578,156.69000244140625,420.3599853515625,225.17999267578125,51.91999816894531,50.77000045776367,139.8699951171875
2021-10-15,144.83999633789062,207.83999633789062,175.80999755859375,217.0399932861328,199.02000427246094,291.6600036621094,55.25,109.61000061035156,176.4600067138672,406.07000732421875,350.4100036621094,220.72000122070312,138.25047302246094,54.459999084472656,161.3000030517578,166.61000061035156,54.47999954223633,242.25,181.94000244140625,78.33000183105469,304.2099914550781,158.00999450683594,218.6199951171875,144.4199981689453,155.63999938964844,428.07000732421875,230.99000549316406,52.27000045776367,48.91999816894531,140.5500030517578
2021-10-18,146.5500030517578,203.1300048828125,176.82000732421875,216.97999572753906,198.17999267578125,291.70001220703125,55.189998626708984,109.55999755859375,171.13999938964844,413.69000244140625,355.010009765625,220.6300048828125,136.06118774414062,54.470001220703125,160.1199951171875,166.5500030517578,53.939998626708984,242.25999450683594,181.72000122070312,77.1500015258789,307.2900085449219,159.42999267578125,222.22000122070312,142.33999633789062,152.8800048828125,424.6199951171875,230.64999389648438,51.90999984741211,48.400001525878906,141.67999267578125
2021-10-19,148.75999450683594,206.77999877929688,177.30999755859375,215.97000122070312,201.13999938964844,292.3399963378906,55.7400016784668,111.69999694824219,171.17999267578125,412.1600036621094,357.989990234375,221.77999877929688,135.73614501953125,55.209999084472656,163.8699951171875,168.57000732421875,54.150001525878906,242.77000427246094,182.30999755859375,79.48999786376953,308.2300109863281,157.82000732421875,222.89999389648438,140.66000366210938,155.38999938964844,424.3800048828125,233.52000427246094,52.349998474121094,48.0099983215332,144.69000244140625
2021-10-20,149.25999450683594,209.66000366210938,179.60000610351562,216.1699981689453,204.19000244140625,290.0899963378906,56.20000076293945,113.16000366210938,170.5500030517578,407.8900146484375,358.2300109863281,223.63999938964844,135.65965270996094,55.369998931884766,163.77999877929688,170.83999633789062,54.630001068115234,239.72000122070312,182.4199981689453,81.06999969482422,307.4100036621094,158.4499969482422,221.02999877929688,141.2100067138672,158.69000244140625,435.0899963378906,231.4199981689453,53.61000061035156,48.38999938964844,146.0
2021-10-21,149.47999572753906,208.99000549316406,177.47000122070312,214.33999633789062,202.13999938964844,289.80999755859375,55.689998626708984,111.73999786376953,171.33999633789062,407.5899963378906,364.6199951171875,224.52000427246094,122.6864242553711,56.0,163.39999389648438,169.5,54.349998474121094,241.39999389648438,182.1199951171875,81.16999816894531,310.760009765625,162.17999267578125,226.9199981689453,139.3300018310547,160.19000244140625,442.2799987792969,230.24000549316406,53.38999938964844,49.13999938964844,146.80999755859375
2021-10-22,148.69000244140625,209.24000549316406,187.0800018310547,212.97000122070312,200.64999389648438,292.55999755859375,55.11000061035156,112.80000305175781,169.4199981689453,414.32000732421875,365.989990234375,217.39999389648438,122.25621032714844,49.459999084472656,163.72000122070312,171.77999877929688,54.45000076293945,238.44000244140625,180.8000030517578,81.1500015258789,309.1600036621094,163.47999572753906,227.25999450683594,140.8300018310547,162.3699951171875,449.1600036621094,231.22999572753906,52.93000030517578,49.0,148.33999633789062
2021-10-25,148.63999938964844,207.6300048828125,182.30999755859375,212.8699951171875,202.2100067138672,293.9200134277344,55.13999938964844,113.8499984741211,172.00999450683594,414.75,371.260009765625,217.5399932861328,122.02677154541016,49.40999984741211,164.0800018310547,170.94000244140625,54.22999954223633,237.33999633789062,182.39999389648438,81.66000366210938,308.1300048828125,164.22000122070312,231.66000366210938,140.85000610351562,161.5800018310547,449.489990234375,233.8800048828125,52.58000183105469,49.220001220703125,150.05999755859375
2021-10-26,149.32000732421875,208.67999267578125,180.9499969482422,209.80999755859375,199.63999938964844,295.1099853515625,55.810001373291016,114.0999984741211,172.0399932861328,417.6099853515625,369.20001220703125,218.32000732421875,121.53919982910156,48.279998779296875,165.75,171.39999389648438,54.470001220703125,236.4199981689453,182.16000366210938,82.25,310.1099853515625,163.7899932861328,247.1699981689453,142.85000610351562,160.42999267578125,454.6400146484375,231.82000732421875,53.08000183105469,48.310001373291016,148.75
2021-10-27,148.85000610351562,206.5800018310547,178.02999877929688,206.61000061035156,196.1300048828125,295.1499938964844,56.18000030517578,112.06999969482422,169.5500030517578,410.989990234375,372.32000732421875,215.72000122070312,119.66539001464844,47.88999938964844,163.74000549316406,167.8300018310547,55.52000045776367,242.72999572753906,178.24000549316406,81.54000091552734,323.1700134277344,162.35000610351562,244.50999450683594,141.8300018310547,159.77999877929688,453.4800109863281,215.77999877929688,52.630001068115234,47.119998931884766,147.52999877929688
2021-10-28,152.57000732421875,207.1699981689453,174.61000061035156,207.85000610351562,204.08999633789062,298.3800048828125,56.2400016784668,113.12000274658203,169.67999267578125,414.82000732421875,371.57000732421875,218.47999572753906,120.30592346191406,48.08000183105469,162.85000610351562,170.36000061035156,56.040000915527344,245.5,179.8699951171875,86.55000305175781,324.3500061035156,164.4600067138672,249.41000366210938,142.67999267578125,161.57000732421875,455.44000244140625,209.83999633789062,52.79999923706055,47.099998474121094,148.4499969482422
2021-10-29,149.8000030517578,206.97000122070312,173.77999877929688,207.02999877929688,204.00999450683594,299.69000244140625,55.970001220703125,114.48999786376953,169.07000732421875,413.3500061035156,371.739990234375,218.6199951171875,119.59847259521484,49.0,162.8800048828125,169.88999938964844,56.369998931884766,245.5500030517578,178.67999267578125,88.05000305175781,331.6199951171875,167.2899932861328,255.6699981689453,142.99000549316406,160.8800048828125,460.4700012207031,211.77000427246094,52.9900016784668,47.02000045776367,149.4199981689453
2021-11-01,148.9600067138672,209.7899932861328,174.2100067138672,214.5800018310547,205.3800048828125,302.760009765625,56.099998474121094,114.52999877929688,170.19000244140625,416.70001220703125,366.4800109863281,219.75999450683594,120.72657775878906,49.54999923706055,163.02000427246094,169.8000030517578,56.16999816894531,250.5800018310547,179.5800018310547,87.83999633789062,329.3699951171875,166.3300018310547,258.2699890136719,142.63999938964844,160.11000061035156,454.1099853515625,212.4600067138672,52.95000076293945,47.31999969482422,149.7899932861328
2021-11-02,150.02000427246094,214.25999450683594,173.1699981689453,212.77000427246094,207.1199951171875,302.95001220703125,57.619998931884766,113.83000183105469,169.8300018310547,423.8500061035156,367.2900085449219,221.19000244140625,120.63097381591797,49.86000061035156,165.58999633789062,170.47000122070312,56.099998474121094,249.24000549316406,181.97000122070312,89.0199966430664,333.1300048828125,167.8300018310547,264.010009765625,144.05999755859375,158.82000732421875,452.0400085449219,209.13999938964844,52.56999969482422,47.75,149.72000122070312
2021-11-03,151.49000549316406,218.1300048828125,172.61000061035156,213.3800048828125,203.5500030517578,302.8900146484375,57.650001525878906,113.01000213623047,170.0800018310547,417.8999938964844,368.9700012207031,222.8000030517578,121.53919982910156,50.38999938964844,165.05999755859375,170.52999877929688,56.290000915527344,250.39999389648438,182.22999572753906,88.68000030517578,334.0,172.5,265.9800109863281,145.0500030517578,160.25,457.3299865722656,208.10000610351562,52.939998626708984,49.22999954223633,150.17999267578125
2021-11-04,150.9600067138672,214.92999267578125,172.52999877929688,213.02999877929688,203.58999633789062,308.0400085449219,57.119998931884766,113.51000213623047,170.27999877929688,408.07000732421875,372.17999267578125,222.49000549316406,120.8499984741211,50.310001373291016,164.60000610351562,168.2899932861328,56.599998474121094,253.4600067138672,180.61000061035156,90.54000091552734,336.44000244140625,175.44000244140625,298.010009765625,145.32000732421875,156.5,456.760009765625,208.77999877929688,51.849998474121094,49.5099983215332,151.27999877929688
2021-11-05,151.27999877929688,213.77000427246094,176.69000244140625,224.4600067138672,205.8800048828125,307.25,57.06999969482422,114.73999786376953,175.6300048828125,407.0799865722656,368.3999938964844,226.05999755859375,123.61000061035156,50.91999816894531,163.42999267578125,168.0500030517578,56.84000015258789,254.7100067138672,181.8000030517578,81.61000061035156,336.05999755859375,177.50999450683594,297.5199890136719,146.0399932861328,159.60000610351562,455.80999755859375,216.6699981689453,52.2400016784668,50.20000076293945,150.22999572753906
2021-11-08,150.44000244140625,211.3699951171875,180.0500030517578,222.67999267578125,214.25,309.9599914550781,57.0,115.1500015258789,176.8699951171875,408.3399963378906,368.5899963378906,225.72999572753906,124.54000091552734,51.54999923706055,162.8699951171875,169.05999755859375,56.33000183105469,253.10000610351562,181.5399932861328,82.68000030517578,336.989990234375,171.85000610351562,308.0400085449219,144.9499969482422,158.6999969482422,462.6199951171875,220.49000549316406,52.33000183105469,49.900001525878906,149.27000427246094
2021-11-09,150.80999755859375,211.7100067138672,179.86000061035156,220.7899932861328,209.80999755859375,309.7099914550781,57.439998626708984,116.0,175.11000061035156,405.3500061035156,370.6499938964844,227.75,120.8499984741211,51.20000076293945,162.50999450683594,167.77999877929688,56.4900016784668,252.64999389648438,181.3300018310547,82.72000122070312,335.95001220703125,173.82000732421875,306.57000732421875,145.38999938964844,157.39999389648438,464.3500061035156,213.38999938964844,52.2400016784668,49.099998474121094,149.7899932861328
2021-11-10,147.9199981689453,213.2100067138672,181.38999938964844,218.5,206.6699981689453,299.6700134277344,57.77000045776367,114.1500015258789,174.4499969482422,399.1199951171875,368.5799865722656,225.41000366210938,120.22000122070312,50.7599983215332,164.27000427246094,167.6199951171875,56.720001220703125,253.1300048828125,182.4199981689453,84.01000213623047,330.79998779296875,168.25999450683594,294.5899963378906,146.82000732421875,158.22000122070312,459.8999938964844,215.55999755859375,52.599998474121094,48.970001220703125,148.44000244140625
2021-11-11,147.8699951171875,211.55999755859375,181.3000030517578,219.3800048828125,208.52999877929688,302.9800109863281,56.7599983215332,114.16000366210938,162.11000061035156,402.3399963378906,367.6300048828125,221.00999450683594,120.2699966430664,50.529998779296875,163.05999755859375,167.61000061035156,56.7400016784668,250.16000366210938,180.2100067138672,84.0199966430664,332.42999267578125,166.97000122070312,303.8999938964844,146.39999389648438,157.8300018310547,457.3900146484375,210.4199981689453,52.45000076293945,49.939998626708984,148.5
2021-11-12,149.99000549316406,211.38999938964844,181.88999938964844,220.9600067138672,209.27000427246094,306.6499938964844,56.81999969482422,114.2300033569336,159.6300048828125,404.9100036621094,372.6300048828125,222.38999938964844,118.95999908447266,50.310001373291016,165.00999450683594,166.86000061035156,56.61000061035156,250.6699981689453,183.66000366210938,84.0,336.7200012207031,169.08999633789062,303.8999938964844,146.55999755859375,157.4199981689453,458.989990234375,212.08999633789062,52.34000015258789,49.540000915527344,147.75999450683594
2021-11-15,150.0,207.39999389648438,183.1300048828125,233.08999633789062,207.7100067138672,305.489990234375,57.27000045776367,116.81999969482422,158.42999267578125,404.80999755859375,371.0799865722656,222.47000122070312,118.87000274658203,50.31999969482422,163.52000427246094,166.55999755859375,56.619998931884766,252.94000244140625,183.30999755859375,83.69000244140625,336.07000732421875,168.85000610351562,300.25,147.39999389648438,158.05999755859375,450.79998779296875,212.3000030517578,52.400001525878906,49.220001220703125,146.91000366210938
2021-11-16,151.0,205.38999938964844,180.9199981689453,225.8000030517578,205.42999267578125,307.0899963378906,57.0,117.27999877929688,158.8300018310547,403.0899963378906,392.3299865722656,221.3699951171875,118.45999908447266,50.61000061035156,162.6699981689453,165.36000061035156,56.220001220703125,252.4600067138672,183.3699951171875,84.11000061035156,339.510009765625,171.8300018310547,302.0299987792969,147.19000244140625,158.99000549316406,449.6199951171875,215.17999267578125,52.060001373291016,48.56999969482422,143.1699981689453
2021-11-17,153.49000549316406,205.82000732421875,179.61000061035156,226.6199951171875,202.97999572753906,308.0199890136719,56.7599983215332,115.41999816894531,157.3300018310547,391.54998779296875,394.8500061035156,220.49000549316406,118.05999755859375,50.22999954223633,163.27999877929688,164.47000122070312,55.90999984741211,252.69000244140625,183.33999633789062,82.5999984741211,339.1199951171875,171.74000549316406,292.6099853515625,147.10000610351562,156.4199981689453,448.95001220703125,205.05999755859375,51.72999954223633,47.810001373291016,141.94000244140625
2021-11-18,157.8699951171875,204.02000427246094,176.2100067138672,227.25,201.4199981689453,302.989990234375,53.630001068115234,114.44999694824219,155.5800018310547,391.3699951171875,405.8500061035156,220.6999969482422,116.66000366210938,49.68000030517578,162.39999389648438,163.0500030517578,55.40999984741211,253.47999572753906,178.77000427246094,83.05000305175781,341.2699890136719,171.35000610351562,316.75,147.1199951171875,156.02999877929688,449.4700012207031,203.3300018310547,51.2400016784668,47.81999969482422,143.16000366210938
2021-11-19,160.5500030517578,206.0800018310547,173.5399932861328,214.1300048828125,200.44000244140625,301.1700134277344,53.25,111.91000366210938,154.0,387.3900146484375,408.69000244140625,218.49000549316406,116.05000305175781,49.52000045776367,162.88999938964844,160.9199981689453,55.130001068115234,251.9499969482422,179.22999572753906,80.69999694824219,343.1099853515625,174.8800048828125,329.8500061035156,146.82000732421875,152.52999877929688,440.0,200.86000061035156,50.86000061035156,46.97999954223633,142.38999938964844
2021-11-22,161.02000427246094,202.72999572753906,170.89999389648438,209.89999389648438,202.3800048828125,296.8399963378906,54.599998474121094,113.91000366210938,154.16000366210938,396.1600036621094,408.7900085449219,218.13999938964844,116.47000122070312,49.83000183105469,159.6999969482422,164.35000610351562,55.470001220703125,253.47999572753906,179.66000366210938,81.63999938964844,339.8299865722656,174.24000549316406,319.55999755859375,147.8000030517578,156.8699951171875,437.5400085449219,195.5800018310547,51.540000915527344,47.31999969482422,144.77999877929688
2021-11-23,161.41000366210938,204.52999877929688,170.85000610351562,209.1300048828125,205.3300018310547,291.4200134277344,55.29999923706055,116.30000305175781,151.02999877929688,406.3399963378906,408.3699951171875,216.0,116.79000091552734,49.099998474121094,160.69000244140625,168.27999877929688,55.880001068115234,255.64999389648438,179.4600067138672,82.80000305175781,337.67999267578125,172.14999389648438,317.4599914550781,149.44000244140625,160.25999450683594,447.1300048828125,198.49000549316406,51.75,47.38999938964844,145.80999755859375
2021-11-24,161.94000244140625,203.97000122070312,171.61000061035156,210.60000610351562,207.07000732421875,289.1700134277344,55.540000915527344,117.19000244140625,151.33999633789062,399.19000244140625,412.1099853515625,212.2100067138672,116.7300033569336,49.7599983215332,160.24000549316406,166.9600067138672,55.43000030517578,257.1099853515625,177.6300048828125,82.27999877929688,337.9100036621094,172.02999877929688,326.739990234375,148.66000366210938,158.97000122070312,450.1600036621094,203.25,51.65999984741211,46.619998931884766,146.5399932861328
2021-11-26,156.80999755859375,201.08999633789062,156.82000732421875,199.2100067138672,198.72999572753906,284.2099914550781,54.66999816894531,114.51000213623047,148.11000061035156,389.3900146484375,402.70001220703125,208.2100067138672,115.80999755859375,48.779998779296875,159.1999969482422,161.92999267578125,53.72999954223633,250.00999450683594,175.52000427246094,79.16000366210938,329.67999267578125,168.02000427246094,315.0299987792969,147.47000122070312,153.66000366210938,439.9100036621094,197.64999389648438,51.79999923706055,45.900001525878906,144.89999389648438
